step,time,residual_inf,residual_rate_inf,iterations,linear_solves,residual_evaluations,jacobian_evaluations,decrease_rejections,phase_min,phase_max
224,1.4300000000000002,4.558759511379129e-13,1.4588030436413213e-09,2,2,5,3,0,5.251101661660005e-08,0.9570011084202289
225,1.4303125,4.5363864574488044e-13,1.4516436663836174e-09,2,2,5,3,0,5.2382407070395366e-08,0.9568965048173619
226,1.430625,4.5172573364185564e-13,1.445522347653938e-09,2,2,5,3,0,5.2254098248491e-08,0.9567916607260245
227,1.4309375000000002,4.496276398077703e-13,1.438808447384865e-09,2,2,5,3,0,5.21260894675672e-08,0.9566865768520029
228,1.4312500000000001,4.476296178342054e-13,1.4324147770694573e-09,2,2,5,3,0,5.1998380045716435e-08,0.9565812538884203
229,1.4315625,4.4547633810954057e-13,1.4255242819505298e-09,2,2,5,3,0,5.1870969302444286e-08,0.9564756925158396
230,1.431875,4.435110590415847e-13,1.4192353889330711e-09,2,2,5,3,0,5.174385655867096e-08,0.9563698934023633
231,1.4321875000000002,4.413819570253663e-13,1.4124222624811722e-09,2,2,5,3,0,5.16170411367322e-08,0.9562638572037295
232,1.4325,4.395889847876727e-13,1.4066847513205527e-09,2,2,5,3,0,5.14905223603798e-08,0.9561575845634073
233,1.4328125,4.3804375274639207e-13,1.4017400087884546e-09,2,2,5,3,0,5.136429955478262e-08,0.9560510761126889
234,1.433125,4.364839923960001e-13,1.3967487756672003e-09,2,2,5,3,0,5.123837204652738e-08,0.9559443324707804
235,1.4334375000000001,4.3492401520517365e-13,1.3917568486565557e-09,2,2,5,3,0,5.111273916361923e-08,0.955837354244889
236,1.43375,4.3331654995919233e-13,1.3866129598694155e-09,2,2,5,3,0,5.098740023548211e-08,0.9557301420303093
237,1.4340625,4.3141434435262083e-13,1.3805259019283866e-09,2,2,5,3,0,5.086235459295931e-08,0.9556226964105066
238,1.4343750000000002,4.29956715846877e-13,1.3758614907100064e-09,2,2,5,3,0,5.0737601568313715e-08,0.9555150179571994
239,1.4346875000000001,4.2827102541415085e-13,1.3704672813252827e-09,2,2,5,3,0,5.0613140495228245e-08,0.9554071072304386
240,1.435,4.2664992632585053e-13,1.3652797642427217e-09,2,2,5,3,0,5.048897070880576e-08,0.9552989647786851
241,1.4353125000000002,4.249171815188385e-13,1.3597349808602832e-09,2,2,5,3,0,5.036509154556954e-08,0.9551905911388865
242,1.4356250000000002,4.232056599693529e-13,1.3542581119019292e-09,2,2,5,3,0,5.024150234346287e-08,0.9550819868365501
243,1.4359375,4.2170872913485646e-13,1.3494679332315407e-09,2,2,5,3,0,5.0118202441849454e-08,0.954973152385816
244,1.43625,4.201906834630509e-13,1.3446101870817628e-09,2,2,5,3,0,4.9995191181512586e-08,0.9548640882895275
245,1.4365625000000002,4.1846926856874134e-13,1.3391016594199723e-09,2,2,5,3,0,4.9872467904655703e-08,0.9547547950392988
246,1.4368750000000001,4.168815900124079e-13,1.3340210880397052e-09,2,2,5,3,0,4.975003195490163e-08,0.9546452731155844
247,1.4371875,4.151639156155934e-13,1.3285245299698989e-09,2,2,5,3,0,4.962788267729219e-08,0.9545355229877427
248,1.4375,4.1364077419357714e-13,1.3236504774194469e-09,2,2,5,3,0,4.950601941828792e-08,0.9544255451141006
249,1.4378125000000002,4.1194117886798887e-13,1.3182117723775644e-09,2,2,5,3,0,4.9384441525767484e-08,0.954315339942016
250,1.438125,4.1013248569879424e-13,1.3124239542361416e-09,2,2,5,3,0,4.926314834902708e-08,0.9542049079079391
251,1.4384375,4.086022698576025e-13,1.307527263544328e-09,2,2,5,3,0,4.914213923877987e-08,0.9540942494374719
252,1.4387500000000002,4.070239154399524e-13,1.3024765294078477e-09,2,2,5,3,0,4.902141354715479e-08,0.953983364945426
253,1.4390625000000001,4.0528125018306216e-13,1.296900000585799e-09,2,2,5,3,0,4.89009706276966e-08,0.9538722548358798
254,1.439375,4.0381895960797665e-13,1.2922206707455253e-09,2,2,5,3,0,4.8780809835364136e-08,0.9537609195022337
255,1.4396875,4.021698609985719e-13,1.28694355519543e-09,2,2,5,3,0,4.8660930526529966e-08,0.9536493593272651
256,1.4400000000000002,4.004548157920257e-13,1.2814554105344822e-09,2,2,5,3,0,4.8541332058979305e-08,0.953537574683181
257,1.4403125,3.990642722957044e-13,1.277005671346254e-09,2,2,5,3,0,4.842201379190874e-08,0.9534255659316695
258,1.440625,3.974183991877628e-13,1.271738877400841e-09,2,2,5,3,0,4.830297508592545e-08,0.9533133334239519
259,1.4409375,3.9579616168718135e-13,1.2665477173989803e-09,2,2,5,3,0,4.818421530304552e-08,0.9532008775008306
260,1.4412500000000001,3.9423962683825253e-13,1.2615668058824081e-09,2,2,5,3,0,4.8065733806693545e-08,0.9530881984927392
261,1.4415625,3.9252506952268396e-13,1.2560802224725887e-09,2,2,5,3,0,4.7947529961700654e-08,0.9529752967197896
262,1.441875,3.9098794189264263e-13,1.2511614140564564e-09,2,2,5,3,0,4.782960313430355e-08,0.9528621724918188
263,1.4421875000000002,3.8940874721830887e-13,1.2461079910985884e-09,2,2,5,3,0,4.771195269214275e-08,0.9527488261084338
264,1.4425000000000001,3.878588260026322e-13,1.241148243208423e-09,2,2,5,3,0,4.759457800426192e-08,0.9526352578590576
265,1.4428125,3.8628071553047094e-13,1.236098289697507e-09,2,2,5,3,0,4.747747844110564e-08,0.9525214680229721
266,1.4431250000000002,3.846863691307767e-13,1.2309963812184854e-09,2,2,5,3,0,4.736065337451826e-08,0.9524074568693618
267,1.4434375000000002,3.831948322020884e-13,1.2262234630466828e-09,2,2,5,3,0,4.724410217774256e-08,0.9522932246573557
268,1.44375,3.8158370777377493e-13,1.2210678648760798e-09,2,2,5,3,0,4.712782422541777e-08,0.9521787716360692
269,1.4440625,3.8011610460804424e-13,1.2163715347457416e-09,2,2,5,3,0,4.7011818893578095e-08,0.9520640980446444
270,1.4443750000000002,3.787692002491655e-13,1.2120614407973296e-09,2,2,5,3,0,4.689608555965122e-08,0.951949204112291
271,1.4446875000000001,3.7717943460365e-13,1.20697419073168e-09,2,2,5,3,0,4.6780623602456256e-08,0.9518340900583246
272,1.445,3.7532132892044434e-13,1.2010282525454219e-09,2,2,5,3,0,4.6665432402202623e-08,0.9517187560922067
273,1.4453125,3.739024877474212e-13,1.1964879607917478e-09,2,2,5,3,0,4.6550511340487754e-08,0.9516032024135818
274,1.4456250000000002,3.72486682340481e-13,1.1919573834895392e-09,2,2,5,3,0,4.643585980029559e-08,0.9514874292123157
275,1.4459375,3.709965819796712e-13,1.187189062334948e-09,2,2,5,3,0,4.632147716599454e-08,0.9513714366685327
276,1.44625,3.6950065403218435e-13,1.18240209290299e-09,2,2,5,3,0,4.620736282333583e-08,0.9512552249526519
277,1.4465625000000002,3.6782182117819917e-13,1.1770298277702373e-09,2,2,5,3,0,4.609351615945199e-08,0.9511387942254231
278,1.4468750000000001,3.6642558562047234e-13,1.1725618739855115e-09,2,2,5,3,0,4.5979936562854053e-08,0.9510221446379632
279,1.4471875,3.6501921277243277e-13,1.1680614808717849e-09,2,2,5,3,0,4.586662342343077e-08,0.9509052763317906
280,1.4475,3.634234840149686e-13,1.1629551488478995e-09,2,2,5,3,0,4.575357613244587e-08,0.9507881894388605
281,1.4478125000000002,3.6204741461765e-13,1.15855172677648e-09,2,2,5,3,0,4.564079408253651e-08,0.9506708840815996
282,1.448125,3.605174969320557e-13,1.1536559901825783e-09,2,2,5,3,0,4.552827666771145e-08,0.95055336037294
283,1.4484375,3.5913194076572785e-13,1.1492222104503291e-09,2,2,5,3,0,4.5416023283348553e-08,0.9504356184163527
284,1.44875,3.573582944317588e-13,1.1435465421816282e-09,2,2,5,3,0,4.530403332619347e-08,0.9503176583058817
285,1.4490625000000001,3.56147457445527e-13,1.1396718638256864e-09,2,2,5,3,0,4.5192306194357146e-08,0.9501994801261775
286,1.449375,3.547390246133597e-13,1.135164878762751e-09,2,2,5,3,0,4.5080841287314314e-08,0.9500810839525292
287,1.4496875,3.5327838744658724e-13,1.1304908398290792e-09,2,2,5,3,0,4.4969638005901274e-08,0.9499624698508985
288,1.4500000000000002,3.518112992768885e-13,1.1257961576860431e-09,2,2,5,3,0,4.485869575231373e-08,0.9498436378779515
289,1.4503125000000001,3.5030789033441145e-13,1.1209852490701167e-09,2,2,5,3,0,4.47480139301051e-08,0.9497245880810915
290,1.450625,3.48845952125032e-13,1.1163070468001024e-09,2,2,5,3,0,4.463759194418441e-08,0.9496053204984918
291,1.4509375000000002,3.475960296504821e-13,1.1123072948815427e-09,2,2,5,3,0,4.452742920081411e-08,0.949485835159127
292,1.4512500000000002,3.460690393107535e-13,1.1074209257944112e-09,2,2,5,3,0,4.4417525107608335e-08,0.9493661320828061
293,1.4515625,3.446158831389712e-13,1.1027708260447078e-09,2,2,5,3,0,4.4307879073530976e-08,0.9492462112802044
294,1.451875,3.431833810185747e-13,1.098186819259439e-09,2,2,5,3,0,4.419849050889331e-08,0.949126072752895
295,1.4521875000000002,3.419881565436267e-13,1.0943621009396054e-09,2,2,5,3,0,4.4089358825352484e-08,0.949005716493381
296,1.4525000000000001,3.4055413654018873e-13,1.089773236928604e-09,2,2,5,3,0,4.398048343590897e-08,0.9488851424851277
297,1.4528125,3.391089492543742e-13,1.0851486376139974e-09,2,2,5,3,0,4.387186375490528e-08,0.9487643507025947
298,1.453125,3.3778980047111107e-13,1.0809273615075554e-09,2,2,5,3,0,4.3763499198023594e-08,0.9486433411112672
299,1.4534375000000002,3.3642847622333827e-13,1.0765711239146825e-09,2,2,5,3,0,4.365538918228358e-08,0.9485221136676888
300,1.45375,3.350249765110558e-13,1.0720799248353785e-09,2,2,5,3,0,4.3547533126041104e-08,0.9484006683194932
301,1.4540625,3.3380779694211493e-13,1.0681849502147678e-09,2,2,5,3,0,4.343993044898582e-08,0.9482790050054364
302,1.4543750000000002,3.3253093204357875e-13,1.064098982539452e-09,2,2,5,3,0,4.333258057213914e-08,0.9481571236554291
303,1.4546875000000001,3.310207468375237e-13,1.0592663898800758e-09,2,2,5,3,0,4.3225482917853014e-08,0.9480350241905692
304,1.455,3.2985116374395496e-13,1.0555237239806559e-09,2,2,5,3,0,4.311863690980726e-08,0.9479127065231736
305,1.4553125,3.2826226546017745e-13,1.0504392494725678e-09,2,2,5,3,0,4.3012041973008e-08,0.9477901705568116
306,1.4556250000000002,3.27098266007797e-13,1.0467144512249504e-09,2,2,5,3,0,4.2905697533786114e-08,0.9476674161863375
307,1.4559375,3.2597936936579197e-13,1.0431339819705343e-09,2,2,5,3,0,4.27996030197951e-08,0.9475444432979235
308,1.45625,3.2460817887824955e-13,1.0387461724103986e-09,2,2,5,3,0,4.2693757860009046e-08,0.9474212517690926
309,1.4565625,3.233079494228963e-13,1.0345854381532682e-09,2,2,5,3,0,4.2588161484721174e-08,0.9472978414687525
310,1.4568750000000001,3.2180199260531395e-13,1.0297663763370046e-09,2,2,5,3,0,4.248281332554217e-08,0.9471742122572288
311,1.4571875,3.205566779899971e-13,1.0257813695679907e-09,2,2,5,3,0,4.23777128153978e-08,0.9470503639862984
312,1.4575,3.193632966587423e-13,1.0219625493079754e-09,2,2,5,3,0,4.2272859388527967e-08,0.9469262964992246
313,1.4578125000000002,3.181490986457758e-13,1.0180771156664825e-09,2,2,5,3,0,4.216825248048433e-08,0.9468020096307901
314,1.4581250000000001,3.168011642948332e-13,1.0137637257434662e-09,2,2,5,3,0,4.206389152812912e-08,0.9466775032073326
315,1.4584375,3.1566595041013223e-13,1.0101310413124232e-09,2,2,5,3,0,4.195977596963309e-08,0.946552777046779
316,1.4587500000000002,3.142770874271783e-13,1.0056866797669706e-09,2,2,5,3,0,4.185590524447416e-08,0.9464278309586804
317,1.4590625000000002,3.1331334011605594e-13,1.002602688371379e-09,2,2,5,3,0,4.1752278793435414e-08,0.9463026647442482
318,1.459375,3.118965047170519e-13,9.98068815094566e-10,2,2,5,3,0,4.164889605860378e-08,0.9461772781963886
319,1.4596875,3.1078232435449715e-13,9.945034379343909e-10,2,2,5,3,0,4.1545756483368604e-08,0.9460516710997394
320,1.4600000000000002,3.095572843198058e-13,9.905833098233785e-10,2,2,5,3,0,4.144285951241959e-08,0.9459258432307067
321,1.4603125000000001,3.0838840595764916e-13,9.868428990644773e-10,2,2,5,3,0,4.1340204591745605e-08,0.9457997943575007
322,1.460625,3.0711799206203927e-13,9.827775745985257e-10,2,2,5,3,0,4.1237791168633326e-08,0.9456735242401728
323,1.4609375,3.0601720159631474e-13,9.792550451082072e-10,2,2,5,3,0,4.113561869166533e-08,0.9455470326306536
324,1.4612500000000002,3.048779761635756e-13,9.756095237234419e-10,2,2,5,3,0,4.1033686610718915e-08,0.9454203192727892
325,1.4615625,3.036571103072483e-13,9.717027529831945e-10,2,2,5,3,0,4.093199437696457e-08,0.9452933839023814
326,1.461875,3.0256710765314e-13,9.68214744490048e-10,2,2,5,3,0,4.083054144286464e-08,0.9451662262472236
327,1.4621875000000002,3.012712150064767e-13,9.640678880207254e-10,2,2,5,3,0,4.072932726217172e-08,0.9450388460271417
328,1.4625000000000001,3.001872838845343e-13,9.605993084305098e-10,2,2,5,3,0,4.062835128992749e-08,0.9449112429540323
329,1.4628125,2.9900984032521505e-13,9.568314890406882e-10,2,2,5,3,0,4.052761298246141e-08,0.9447834167319022
330,1.463125,2.9800733278642633e-13,9.536234649165642e-10,2,2,5,3,0,4.0427111797389254e-08,0.9446553670569088
331,1.4634375000000002,2.9663917806496687e-13,9.49245369807894e-10,2,2,5,3,0,4.0326847193611736e-08,0.9445270936174
332,1.46375,2.957296408624688e-13,9.463348507599e-10,2,2,5,3,0,4.022681863131352e-08,0.9443985960939549
333,1.4640625,2.9451609337080575e-13,9.424514987865784e-10,2,2,5,3,0,4.0127025571961834e-08,0.944269874159426
334,1.464375,2.934692419631624e-13,9.391015742821196e-10,2,2,5,3,0,4.002746747830491e-08,0.9441409274789797
335,1.4646875000000001,2.9232763128564376e-13,9.3544842011406e-10,2,2,5,3,0,3.992814381437125e-08,0.9440117557101385
336,1.465,2.912252145166605e-13,9.319206864533136e-10,2,2,5,3,0,3.9829054045468136e-08,0.9438823585028241
337,1.4653125,2.9026168404597263e-13,9.288373889471124e-10,2,2,5,3,0,3.9730197638180595e-08,0.9437527354993989
338,1.4656250000000002,2.8894172211108016e-13,9.246135107554565e-10,2,2,5,3,0,3.963157406037032e-08,0.9436228863347108
339,1.4659375000000001,2.8804958635345046e-13,9.217586763310415e-10,2,2,5,3,0,3.953318278117417e-08,0.943492810636136
340,1.46625,2.8695237375489513e-13,9.182475960156644e-10,2,2,5,3,0,3.94350232710032e-08,0.9433625080236233
341,1.4665625000000002,2.8577688175948635e-13,9.144860216303563e-10,2,2,5,3,0,3.933709500154192e-08,0.943231978109739
342,1.4668750000000002,2.8479567879338696e-13,9.113461721388383e-10,2,2,5,3,0,3.923939744574686e-08,0.9431012204997117
343,1.4671875,2.837933338849241e-13,9.081386684317572e-10,2,2,5,3,0,3.9141930077845264e-08,0.9429702347914772
344,1.4675,2.8275255400944665e-13,9.048081728302293e-10,2,2,5,3,0,3.904469237333451e-08,0.9428390205757256
345,1.4678125000000002,2.816275858352757e-13,9.012082746728822e-10,2,2,5,3,0,3.8947683808980774e-08,0.9427075774359465
346,1.4681250000000001,2.805505393971286e-13,8.977617260708115e-10,2,2,5,3,0,3.885090386281816e-08,0.9425759049484763
347,1.4684375,2.79791272615737e-13,8.953320723703584e-10,2,2,5,3,0,3.875435201414741e-08,0.9424440026825454
348,1.46875,2.786965536821784e-13,8.918289717829708e-10,2,2,5,3,0,3.8658027743535156e-08,0.9423118702003258
349,1.4690625000000002,2.77722994341395e-13,8.887135818924641e-10,2,2,5,3,0,3.856193053281278e-08,0.9421795070569794
350,1.469375,2.7666502986148367e-13,8.853280955567477e-10,2,2,5,3,0,3.8466059865075236e-08,0.9420469128007057
351,1.4696875,2.7597872988630034e-13,8.831319356361611e-10,2,2,5,3,0,3.837041522468047e-08,0.9419140869727921
352,1.4700000000000002,2.746293318624249e-13,8.788138619597596e-10,2,2,5,3,0,3.8274996097248186e-08,0.9417810291076621
353,1.4703125000000001,2.7358925671835954e-13,8.754856214987505e-10,2,2,5,3,0,3.8179801969658656e-08,0.9416477387329257
354,1.470625,2.728636544144236e-13,8.731636941261556e-10,2,2,5,3,0,3.80848323300519e-08,0.9415142153694296
355,1.4709375,2.7182260348840304e-13,8.698323311628897e-10,2,2,5,3,0,3.799008666782698e-08,0.9413804585313078
356,1.4712500000000002,2.709545370190025e-13,8.670545184608081e-10,2,2,5,3,0,3.78955644736404e-08,0.941246467726033
357,1.4715625,2.7003545883738655e-13,8.64113468279637e-10,2,2,5,3,0,3.780126523940576e-08,0.9411122424544678
358,1.471875,2.6916381450081683e-13,8.613242064026139e-10,2,2,5,3,0,3.770718845829228e-08,0.9409777822109164
359,1.4721875,2.6798279307432837e-13,8.575449378378508e-10,2,2,5,3,0,3.761333362472401e-08,0.9408430864831784
360,1.4725000000000001,2.6710328827200813e-13,8.54730522470426e-10,2,2,5,3,0,3.7519700234378746e-08,0.9407081547525995
361,1.4728125,2.6627284361799286e-13,8.520730995775772e-10,2,2,5,3,0,3.7426287784187056e-08,0.9405729864941264
362,1.473125,2.6540390978685435e-13,8.492925113179339e-10,2,2,5,3,0,3.7333095772331346e-08,0.9404375811763594
363,1.4734375000000002,2.644591360137505e-13,8.462692352440015e-10,2,2,5,3,0,3.7240123698244474e-08,0.9403019382616071
364,1.4737500000000001,2.635329020977961e-13,8.433052867129476e-10,2,2,5,3,0,3.7147371062609033e-08,0.9401660572059403
365,1.4740625,2.627874046839951e-13,8.409196949887843e-10,2,2,5,3,0,3.7054837367356185e-08,0.9400299374592469
366,1.4743750000000002,2.6180007597562116e-13,8.377602431219877e-10,2,2,5,3,0,3.696252211566464e-08,0.9398935784652875
367,1.4746875000000002,2.6077208968577903e-13,8.344706869944929e-10,2,2,5,3,0,3.687042481195934e-08,0.9397569796617503
368,1.475,2.6003521167924926e-13,8.321126773735976e-10,2,2,5,3,0,3.677854496191068e-08,0.9396201404803072
369,1.4753125,2.591913771284038e-13,8.294124068108921e-10,2,2,5,3,0,3.668688207243291e-08,0.93948306034667
370,1.4756250000000002,2.5822031145261715e-13,8.263049966483749e-10,2,2,5,3,0,3.659543565168341e-08,0.9393457386806476
371,1.4759375000000001,2.573309404105273e-13,8.234590093136873e-10,2,2,5,3,0,3.650420520906125e-08,0.9392081748962026
372,1.47625,2.5655573585720015e-13,8.209783547430405e-10,2,2,5,3,0,3.641319025520597e-08,0.939070368401508
373,1.4765625,2.557575462178163e-13,8.184241478970122e-10,2,2,5,3,0,3.6322390301996565e-08,0.938932318599006
374,1.4768750000000002,2.5492997469955814e-13,8.15775919038586e-10,2,2,5,3,0,3.623180486254976e-08,0.9387940248854656
375,1.4771875,2.541324355814778e-13,8.13223793860729e-10,2,2,5,3,0,3.614143345121933e-08,0.93865548665204
376,1.4775,2.532798732031438e-13,8.104955942500602e-10,2,2,5,3,0,3.605127558359426e-08,0.938516703284327
377,1.4778125000000002,2.5256023401115657e-13,8.08192748835701e-10,2,2,5,3,0,3.596133077649737e-08,0.9383776741624259
378,1.4781250000000001,2.5181809762409024e-13,8.058179123970888e-10,2,2,5,3,0,3.587159854798421e-08,0.9382383986609982
379,1.4784375,2.5101080068645754e-13,8.032345621966641e-10,2,2,5,3,0,3.578207841734155e-08,0.9380988761493265
380,1.47875,2.500759473632319e-13,8.002430315623421e-10,2,2,5,3,0,3.569276990508571e-08,0.9379591059913746
381,1.4790625000000002,2.492040861862277e-13,7.974530757959286e-10,2,2,5,3,0,3.560367253296105e-08,0.9378190875458465
382,1.479375,2.486304348167656e-13,7.9561739141365e-10,2,2,5,3,0,3.551478582393847e-08,0.9376788201662485
383,1.4796875,2.478358772546596e-13,7.930748072149107e-10,2,2,5,3,0,3.542610930221388e-08,0.9375383032009483
384,1.48,2.4681873298654233e-13,7.898199455569355e-10,2,2,5,3,0,3.533764249320634e-08,0.9373975359932363
385,1.4803125000000001,2.4622296389276155e-13,7.87913484456837e-10,2,2,5,3,0,3.52493849235566e-08,0.937256517881386
386,1.480625,2.45534820773885e-13,7.85711426476432e-10,2,2,5,3,0,3.516133612112508e-08,0.9371152481987163
387,1.4809375,2.4469017307141017e-13,7.830085538285125e-10,2,2,5,3,0,3.507349561499004e-08,0.9369737262736518
388,1.4812500000000002,2.4386742625281954e-13,7.803757640090225e-10,2,2,5,3,0,3.498586293544596e-08,0.9368319514297854
389,1.4815625000000001,2.4312984351487765e-13,7.780154992476085e-10,2,2,5,3,0,3.4898437614001554e-08,0.936689922985939
390,1.481875,2.4258606191526755e-13,7.762753981288562e-10,2,2,5,3,0,3.481121918337755e-08,0.9365476402562268
391,1.4821875000000002,2.417382700264925e-13,7.73562464084776e-10,2,2,5,3,0,3.472420717750493e-08,0.9364051025501162
392,1.4825000000000002,2.407898099660022e-13,7.70527391891207e-10,2,2,5,3,0,3.4637401131522664e-08,0.9362623091724905
393,1.4828125,2.403643690335189e-13,7.691659809072604e-10,2,2,5,3,0,3.455080058177577e-08,0.9361192594237112
394,1.483125,2.3951728187615595e-13,7.66455302003699e-10,2,2,5,3,0,3.446440506581271e-08,0.9359759525996807
395,1.4834375000000002,2.388253440496757e-13,7.642411009589622e-10,2,2,5,3,0,3.437821412238359e-08,0.9358323879919049
